PB
57;[626,286];1;0.0026022796187701036;
57;[173,287];1;0.0025599883709567155;
57;[213,287];2;0.002837322487352747;
57;[348,343];3;0.003482341752840388;
57;[316,447];2;0.002558525421078613;
57;[498,447];2;0.002543005027101657;
57;[381,449];2;0.0025367992046602676;
57;[436,450];3;0.002555741582143746;
57;[435,485];1;0.002301097177851005;

PB
59;[175,224];1;0.0025563204783456434;
59;[234,234];2;0.0029934216479862888;
59;[242,107];3;0.0027730386968963117;
59;[246,256];3;0.0032124992977358947;
59;[331,256];4;0.004071623164815637;
59;[347,413];3;0.0028766730114454363;
59;[356,303];3;0.0038915346925160856;
59;[379,303];2;0.00375938111616666;
59;[397,122];3;0.004282040700522824;
59;[397,191];3;0.004590278762733058;
59;[454,299];3;0.003919492338772111;
59;[465,416];3;0.002846695476335862;
59;[470,91];3;0.0036604792551523644;
59;[471,264];3;0.004077212458213581;
59;[554,108];3;0.0029513153356458505;
59;[557,255];3;0.0032451451460691963;
59;[570,132];2;0.002739319521907066;
59;[570,233];2;0.0030282669958550472;
59;[590,76];2;0.0026135619434731563;
59;[618,76];1;0.0024429159970536683;
59;[296,53];1;0.002291980071324992;
59;[336,53];2;0.002511791921458158;
59;[376,53];2;0.002764274958131775;
59;[416,53];2;0.0030561127447926795;
59;[209,84];1;0.0025061951593649623;
59;[507,107];2;0.0033057242303917104;
59;[290,108];2;0.0031333062595340516;
59;[330,108];2;0.003491322409487864;
59;[202,122];1;0.002491321269298085;
59;[628,141];1;0.0023748435345084455;
59;[432,213];3;0.004352457339554207;
59;[366,217];3;0.004352157860826514;
59;[609,223];2;0.002726107677886137;
59;[643,239];1;0.002483287908609661;
59;[586,285];2;0.002889465990825187;
59;[626,286];1;0.0026022796187701036;
59;[173,287];1;0.0025599883709567155;
59;[213,287];2;0.002837322487352747;
59;[348,343];3;0.003482341752840388;
59;[316,447];2;0.002558525421078613;
59;[498,447];2;0.002543005027101657;
59;[381,449];2;0.0025367992046602676;
59;[436,450];3;0.002555741582143746;
59;[435,485];1;0.002301097177851005;

PB
60;[175,224];1;0.0025563204783456434;
60;[234,234];2;0.0029934216479862888;
60;[242,107];3;0.0027730386968963117;
60;[246,256];3;0.0032124992977358947;
60;[331,256];4;0.004071623164815637;
60;[347,413];3;0.0028766730114454363;
60;[356,303];3;0.0038915346925160856;
60;[379,303];2;0.00375938111616666;
60;[397,122];3;0.004282040700522824;
60;[397,191];3;0.004590278762733058;
60;[454,299];3;0.003919492338772111;
60;[465,416];3;0.002846695476335862;
60;[470,91];3;0.0036604792551523644;
60;[471,264];3;0.004077212458213581;
60;[554,108];3;0.0029513153356458505;
60;[557,255];3;0.0032451451460691963;
60;[570,132];2;0.002739319521907066;
60;[570,233];2;0.0030282669958550472;
60;[590,76];2;0.0026135619434731563;
60;[618,76];1;0.0024429159970536683;
60;[296,53];1;0.002291980071324992;
60;[336,53];2;0.002511791921458158;
60;[376,53];2;0.002764274958131775;
60;[416,53];2;0.0030561127447926795;
60;[209,84];1;0.0025061951593649623;
60;[507,107];2;0.0033057242303917104;
60;[290,108];2;0.0031333062595340516;
60;[330,108];2;0.003491322409487864;
60;[202,122];1;0.002491321269298085;
60;[628,141];1;0.0023748435345084455;
60;[432,213];3;0.004352457339554207;
60;[366,217];3;0.004352157860826514;
60;[609,223];2;0.002726107677886137;
60;[643,239];1;0.002483287908609661;
60;[586,285];2;0.002889465990825187;
60;[626,286];1;0.0026022796187701036;
60;[173,287];1;0.0025599883709567155;
60;[213,287];2;0.002837322487352747;
60;[348,343];3;0.003482341752840388;
60;[316,447];2;0.002558525421078613;
60;[498,447];2;0.002543005027101657;
60;[381,449];2;0.0025367992046602676;
60;[436,450];3;0.002555741582143746;
60;[435,485];1;0.002301097177851005;

PB
64;[242,107];3;0.0028212312561395067;
64;[246,256];3;0.003420148504637715;
64;[331,256];4;0.004352255601903201;
64;[347,413];3;0.0030740830605338774;
64;[356,303];3;0.004138703513223842;
64;[383,456];2;0.0026462805192050787;
64;[395,308];3;0.00391735329007701;
64;[397,122];4;0.004371158753671524;
64;[397,191];3;0.0047833614468003145;
64;[454,299];3;0.004137904253016798;
64;[465,416];3;0.0029691194169961447;
64;[471,91];3;0.00354848664310769;
64;[471,264];3;0.004260646950365387;
64;[554,108];2;0.0028539169114654437;
64;[557,255];3;0.003326815253374138;
64;[574,225];3;0.0030350608598449687;
64;[618,76];2;0.0023760203537930365;
64;[296,53];1;0.0025962769268079782;
64;[336,53];2;0.0028812491428019593;
64;[376,53];2;0.0032166627186390523;
64;[416,53];3;0.003615387862041924;
64;[578,76];2;0.0025995542226133006;
64;[209,84];1;0.002546057590484794;
64;[642,98];1;0.002212981339133216;
64;[290,108];2;0.0031917944464090004;
64;[330,108];2;0.0035597015000010195;
64;[202,122];1;0.00253074282787196;
64;[558,209];1;0.0028487382203611035;
64;[432,213];3;0.00453721912022018;
64;[366,217];3;0.004585789399143293;
64;[616,222];2;0.002720499918806576;
64;[176,224];2;0.002735420741791645;
64;[216,224];2;0.0030236864983606082;
64;[286,256];2;0.003818123324570761;
64;[633,259];2;0.0027094334540123284;
64;[170,264];2;0.0026734219635546137;
64;[203,287];2;0.0029497849700632463;
64;[348,343];4;0.0037694011302755945;
64;[316,447];2;0.002715185567253257;
64;[498,447];2;0.002641359781782074;
64;[436,450];3;0.002655563436949435;
64;[435,485];1;0.002381446931708423;

PB
66;[242,107];3;0.00280553287400586;
66;[246,256];3;0.0031982278756620386;
66;[331,256];4;0.004094022992029681;
66;[347,413];3;0.002903446127084057;
66;[356,303];3;0.003921969872736198;
66;[379,303];2;0.0037863426992424164;
66;[397,122];3;0.004319537862067334;
66;[397,191];3;0.004621928433029501;
66;[454,299];3;0.003951835727759604;
66;[465,416];3;0.002876597125095609;
66;[470,91];3;0.00367473864379886;
66;[471,264];3;0.004105294012561913;
66;[554,108];2;0.002937329488837225;
66;[557,255];3;0.0032365873921114748;
66;[574,225];3;0.0029609798249758137;
66;[619,76];2;0.0024295926228767866;
66;[296,53];1;0.0023064474539739844;
66;[336,53];2;0.002528327157029192;
66;[376,53];2;0.002782253543460252;
66;[416,53];2;0.0030743261469356113;
66;[578,76];2;0.0026695737614032223;
66;[209,84];1;0.002533565104421209;
66;[642,98];1;0.0022631258221103507;
66;[507,107];2;0.00330461115493982;
66;[290,108];2;0.0031700340573029553;
66;[330,108];2;0.003530339178448212;
